Время;"IP источника";"порт источника";"IP получателя";"порт получателя";пакетов;байт;протокол
"2013-07-05 15:21:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:21:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:21:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:21:51";93.191.13.103;80;10.99.1.12;51660;3;124;tcp
"2013-07-05 15:21:52";10.99.1.12;51660;93.191.13.103;80;4;172;tcp
"2013-07-05 15:21:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:21:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:26";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:22:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:27";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:22:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:36";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:22:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:37";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:22:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:22:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:22:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:06";93.191.13.103;80;10.99.1.12;51661;3;124;tcp
"2013-07-05 15:23:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:07";10.99.1.12;51661;93.191.13.103;80;4;172;tcp
"2013-07-05 15:23:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:23:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:23:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:26";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 15:23:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:27";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 15:23:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:23:56";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 15:23:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:23:57";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 15:24:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:24:11";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:24:11";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:24:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:24:21";93.191.13.103;80;10.99.1.12;51662;3;124;tcp
"2013-07-05 15:24:22";10.99.1.12;51662;93.191.13.103;80;4;172;tcp
"2013-07-05 15:24:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:24:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:24:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:24:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:24:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:24:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:24:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:01";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:25:02";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:25:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:21";93.191.13.103;80;10.99.1.12;51663;3;124;tcp
"2013-07-05 15:25:22";10.99.1.12;51663;93.191.13.103;80;4;172;tcp
"2013-07-05 15:25:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:36";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:25:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:37";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:25:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:25:51";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:25:52";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:25:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:25:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:26:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:26:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:21";93.191.13.103;80;10.99.1.12;51664;3;124;tcp
"2013-07-05 15:26:22";10.99.1.12;51664;93.191.13.103;80;4;172;tcp
"2013-07-05 15:26:26";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 15:26:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:26:27";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 15:26:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:36";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 15:26:36";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 15:26:41";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 15:26:41";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 15:26:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:26:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:26:56";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 15:26:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:26:57";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 15:27:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:27:11";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 15:27:11";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 15:27:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:27:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:27:36";93.191.13.100;80;10.99.1.12;51665;3;124;tcp
"2013-07-05 15:27:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:37";10.99.1.12;51665;93.191.13.100;80;4;172;tcp
"2013-07-05 15:27:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:27:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:46";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:27:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:27:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:27:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:27:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:01";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:28:01";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:28:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:36";93.191.13.100;80;10.99.1.12;51666;3;124;tcp
"2013-07-05 15:28:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:37";10.99.1.12;51666;93.191.13.100;80;4;172;tcp
"2013-07-05 15:28:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:41";10.99.1.12;51346;87.240.131.204;80;9;2181;tcp
"2013-07-05 15:28:42";87.240.131.204;80;10.99.1.12;51346;9;2044;tcp
"2013-07-05 15:28:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:28:51";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:28:52";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:28:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:28:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:31";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:29:32";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:29:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:41";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:29:42";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:29:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:29:51";93.191.13.103;80;10.99.1.12;51667;3;124;tcp
"2013-07-05 15:29:52";10.99.1.12;51667;93.191.13.103;80;4;172;tcp
"2013-07-05 15:29:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:29:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:21";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:30:22";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:30:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:36";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:30:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:37";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:30:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:30:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:30:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:06";10.99.1.12;51668;93.191.13.103;80;4;172;tcp
"2013-07-05 15:31:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:07";93.191.13.103;80;10.99.1.12;51668;3;124;tcp
"2013-07-05 15:31:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:11";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 15:31:11";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 15:31:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:26";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:31:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:27";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:31:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:41";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 15:31:41";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 15:31:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:31:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:31:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:32:17";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:32:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:21";93.191.13.103;80;10.99.1.12;51669;3;124;tcp
"2013-07-05 15:32:22";10.99.1.12;51669;93.191.13.103;80;4;172;tcp
"2013-07-05 15:32:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:31";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:32:32";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:32:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:32:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:32:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:33:06";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 15:33:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:33:07";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 15:33:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:33:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:33:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:33:21";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:33:22";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:33:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:33:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:33:36";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 15:33:37";10.99.1.12;51670;93.191.13.100;80;4;172;tcp
"2013-07-05 15:33:37";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 15:33:37";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 15:33:37";93.191.13.100;80;10.99.1.12;51670;3;124;tcp
"2013-07-05 15:33:37";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 15:33:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:33:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:33:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:33:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:17";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:34:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:17";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:34:26";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:34:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:27";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:34:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:34:51";10.99.1.12;51671;93.191.13.103;80;4;172;tcp
"2013-07-05 15:34:51";93.191.13.103;80;10.99.1.12;51671;3;124;tcp
"2013-07-05 15:34:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:34:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:06";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:35:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:07";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:35:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:35:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:35:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:35:56";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:35:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:35:57";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:36:06";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:36:06";93.191.13.103;80;10.99.1.12;51672;3;124;tcp
"2013-07-05 15:36:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:07";10.99.1.12;51672;93.191.13.103;80;4;172;tcp
"2013-07-05 15:36:07";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:36:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:36:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:36:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:36:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:36:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:36:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:36:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:36:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:36:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:01";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:37:02";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:37:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:21";93.191.13.103;80;10.99.1.12;51673;3;124;tcp
"2013-07-05 15:37:22";10.99.1.12;51673;93.191.13.103;80;4;172;tcp
"2013-07-05 15:37:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:41";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:37:42";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 15:37:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:37:51";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:37:52";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:37:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:37:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:21";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 15:38:22";87.240.131.204;80;10.99.1.12;51346;6;1730;tcp
"2013-07-05 15:38:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:41";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 15:38:41";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 15:38:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:38:51";93.191.13.100;80;10.99.1.12;51674;3;124;tcp
"2013-07-05 15:38:51";10.99.1.12;51674;93.191.13.100;80;4;172;tcp
"2013-07-05 15:38:56";10.99.1.12;51675;87.240.163.98;80;6;1799;tcp
"2013-07-05 15:38:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:38:57";87.240.163.98;80;10.99.1.12;51675;6;2711;tcp
"2013-07-05 15:38:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:39:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 15:39:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 15:39:11";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
